DBA Name,Address,Latitude,Longitude,Community,IS_REAL_GROCERY,geometry
7-Eleven,2759 N Harlem Ave,41.9307444173081,-87.8063452909303,MONTCLARE,False,POINT (-87.8063452909303 41.9307444173081)
"Maya Superstore, Inc.",3536 W 63Rd St,41.7789401249448,-87.7118685722898,CHICAGO LAWN,False,POINT (-87.7118685722898 41.7789401249448)
Clark,8106 S Racine Ave,41.746594707551104,-87.6537811741079,AUBURN GRESHAM,False,POINT (-87.6537811741079 41.746594707551104)
7-Eleven #33779,2900 W Montrose Ave,41.961343153284,-87.7009729821867,ALBANY PARK,False,POINT (-87.7009729821867 41.961343153284)
"Mid City Food & Fuel,Inc.",8950-8958 S Ashland Ave,41.7305933812543,-87.6630576298821,WASHINGTON HEIGHTS,False,POINT (-87.6630576298821 41.7305933812543)
Bronzville Finer Foods,232-234 E 35Th St,41.8311806982065,-87.6204909409371,DOUGLAS,False,POINT (-87.6204909409371 41.8311806982065)
7-Eleven,5953 W 63Rd St,41.7777575387234,-87.7711939681996,CLEARING,False,POINT (-87.7711939681996 41.7777575387234)
Circle K,137 -139 S Clinton St,41.879418472566094,-87.6409660597527,NEAR WEST SIDE,False,POINT (-87.6409660597527 41.879418472566094)
Pulaski Food & Deli Inc,2022-24 S Pulaski Rd,41.8535894748452,-87.7249551590166,NORTH LAWNDALE,False,POINT (-87.7249551590166 41.8535894748452)
Snoop Food Mart,8657 S Commercial Ave,41.7375277854382,-87.5512872956567,SOUTH CHICAGO,False,POINT (-87.5512872956567 41.7375277854382)
La Merced Inc,4335 W 26Th St,41.8440327965074,-87.73243286472,SOUTH LAWNDALE,False,POINT (-87.73243286472 41.8440327965074)
Nuts On Clark Inc,3830 N Clark St,41.9518063435787,-87.6603814599045,LAKE VIEW,False,POINT (-87.6603814599045 41.9518063435787)
"El Mercado Food Mart, Llc",3767 N Southport Ave,41.9509653698584,-87.6639780547007,LAKE VIEW,False,POINT (-87.6639780547007 41.9509653698584)
Colfax Mart,2554 E 83Rd St,41.7446321590225,-87.5614927640038,SOUTH CHICAGO,False,POINT (-87.5614927640038 41.7446321590225)
"Jimmy'S Food & Deli,Inc",5601 W Madison St,41.8801350622554,-87.7649424467103,AUSTIN,False,POINT (-87.7649424467103 41.8801350622554)
Family Dollar  # 25310,4646 S Halsted St,41.8094847746762,-87.6457043739191,NEW CITY,False,POINT (-87.6457043739191 41.8094847746762)
Speedway # 8317,3354 N Damen Ave,41.943049987813296,-87.678594616867,NORTH CENTER,False,POINT (-87.678594616867 41.943049987813296)
Metro Max Grocery & Coffee Shop,5637 W Fullerton Ave,41.9238472867167,-87.7674979442567,BELMONT CRAGIN,False,POINT (-87.7674979442567 41.9238472867167)
Commercial Stop & Shop,8900-8904 S Commercial Ave,41.7336369893612,-87.5514902961154,SOUTH CHICAGO,False,POINT (-87.5514902961154 41.7336369893612)
Drake Quick Mart,3524 W Montrose Ave,41.9611949331465,-87.7166655260548,ALBANY PARK,False,POINT (-87.7166655260548 41.9611949331465)
Big Salem Inc,1724 E 71St St,41.7662859281877,-87.5827342047212,SOUTH SHORE,False,POINT (-87.5827342047212 41.7662859281877)
"8900 Food & Liquor, Inc.",8900 S Commercial Ave,41.7336369893612,-87.5514902961154,SOUTH CHICAGO,False,POINT (-87.5514902961154 41.7336369893612)
Luxry Food Mart,2902 W 63Rd St,41.7791885241667,-87.6959766735737,CHICAGO LAWN,False,POINT (-87.6959766735737 41.7791885241667)
Annabah Food Mart,7337 S South Shore Dr,41.7632350238681,-87.5596166824636,SOUTH SHORE,False,POINT (-87.5596166824636 41.7632350238681)
Apple Food Mart,5255 W Madison St,41.8802365438658,-87.7572203921175,AUSTIN,False,POINT (-87.7572203921175 41.8802365438658)
Division Food & Grocery Mart,5606-5612 W Division St,41.9022506896928,-87.7659509237617,AUSTIN,False,POINT (-87.7659509237617 41.9022506896928)
7-Eleven #33921B,6800 W North Ave,41.9091345709045,-87.7949281307848,AUSTIN,False,POINT (-87.7949281307848 41.9091345709045)
Edible Arrangements,9939 S Halsted St,41.7130348747209,-87.6428324829542,WASHINGTON HEIGHTS,False,POINT (-87.6428324829542 41.7130348747209)
Danny'S Mini Store,5050 S Kedzie Ave,41.80112410900551,-87.7039203783261,GAGE PARK,False,POINT (-87.7039203783261 41.80112410900551)
7-Eleven #35978A,504 N Halsted St,41.8913637037447,-87.6477684729125,WEST TOWN,False,POINT (-87.6477684729125 41.8913637037447)
Long Mini Mart,5401 W Division St,41.9020808161401,-87.7610798057741,AUSTIN,False,POINT (-87.7610798057741 41.9020808161401)
Al Sultan Limited,2001 E 75Th St,41.7587673551048,-87.5760781480439,SOUTH SHORE,False,POINT (-87.5760781480439 41.7587673551048)
7-Eleven #16689G,3801 N Western Ave,41.9504271258755,-87.6882158437937,NORTH CENTER,False,POINT (-87.6882158437937 41.9504271258755)
Adrian'S Foods Market #2 Inc.,3258 W Montrose Ave,41.9612695269616,-87.710631228962,ALBANY PARK,False,POINT (-87.710631228962 41.9612695269616)
R&M Mart,5604-5606 W Chicago Ave,41.8949593173274,-87.7656318390601,AUSTIN,False,POINT (-87.7656318390601 41.8949593173274)
Ont Group,236 N Pulaski Rd,41.8846431405856,-87.7259286636785,WEST GARFIELD PARK,False,POINT (-87.7259286636785 41.8846431405856)
Eddy'S Food Mart,3661 W Ogden Ave,41.8535726600133,-87.7172542890669,NORTH LAWNDALE,False,POINT (-87.7172542890669 41.8535726600133)
Chicago Super Market Inc,5471-5473 W Chicago Ave,41.89475794613271,-87.7634950836786,AUSTIN,False,POINT (-87.7634950836786 41.89475794613271)
7-Eleven #37152 A,30 E Jackson St,41.8783434588105,-87.6266025637123,LOOP,False,POINT (-87.6266025637123 41.8783434588105)
7 Eleven #33591J,4859 N Milwaukee Ave,41.9693942217583,-87.761887172396,JEFFERSON PARK,False,POINT (-87.761887172396 41.9693942217583)
7-Eleven,4346 N Kimball Ave,41.960731356474305,-87.7132761335675,IRVING PARK,False,POINT (-87.7132761335675 41.960731356474305)
Citgo,7600 S Exchange Ave,41.7571563598016,-87.55840891305,SOUTH SHORE,False,POINT (-87.55840891305 41.7571563598016)
Falcon Fuel,4002 W Chicago Ave,41.8954759659814,-87.7262185013236,HUMBOLDT PARK,False,POINT (-87.7262185013236 41.8954759659814)
Han / Citgo,6700-6710 S Cottage Grove Ave,41.7730478218863,-87.6059130528716,WOODLAWN,False,POINT (-87.6059130528716 41.7730478218863)
One Stop Food & Liquor Store,4301-4323 S Lake Park Ave,41.816865148052,-87.5986888441667,KENWOOD,False,POINT (-87.5986888441667 41.816865148052)
7-Eleven 33609,2020 N California Ave,41.9181071242197,-87.697365295386,LOGAN SQUARE,False,POINT (-87.697365295386 41.9181071242197)
Nineveh Mart & Meat,2850 W Devon Ave,41.9976349634943,-87.7016813774542,WEST RIDGE,False,POINT (-87.7016813774542 41.9976349634943)
Atour Foods Inc,6348 N Claremont Ave,41.997374684834,-87.6887983177883,WEST RIDGE,False,POINT (-87.6887983177883 41.997374684834)
Ameera Food,6415 N Western Ave,41.9982171456466,-87.6897516976725,WEST RIDGE,False,POINT (-87.6897516976725 41.9982171456466)
North Lawndale Meat & Fresh Product Market,628 S Pulaski Rd,41.8726231598806,-87.7255482399807,WEST GARFIELD PARK,False,POINT (-87.7255482399807 41.8726231598806)
Family Dollar#32483,2019 W 79Th St,41.7501131663485,-87.6738985985342,AUBURN GRESHAM,False,POINT (-87.6738985985342 41.7501131663485)
Midwest,1932 E 75Th St,41.7589735392576,-87.5772991892172,SOUTH SHORE,False,POINT (-87.5772991892172 41.7589735392576)
Villa'S Nuts And Candy,4635 W 63Rd St,41.7783593388042,-87.7387595452185,CLEARING,False,POINT (-87.7387595452185 41.7783593388042)
K & M Quick Mart,11334 S Michigan Ave,41.6879579423947,-87.6211380630312,ROSELAND,False,POINT (-87.6211380630312 41.6879579423947)
Mister Gerry'S,11859 S Michigan Ave Frnt,41.6781066282589,-87.6203645100294,WEST PULLMAN,False,POINT (-87.6203645100294 41.6781066282589)
Alex 75 Food,432 E 75Th St,41.7585420417018,-87.6138244172892,GREATER GRAND CROSSING,False,POINT (-87.6138244172892 41.7585420417018)
Luciano'S Grocery-18Th St,1714 W 18Th St,41.857856567514304,-87.6694195955633,LOWER WEST SIDE,False,POINT (-87.6694195955633 41.857856567514304)
Someria Food Mart Inc.,2814 W Devon Ave,41.9976589831736,-87.700297039657,WEST RIDGE,False,POINT (-87.700297039657 41.9976589831736)
7-Eleven,4353 W 55Th St,41.7930080284197,-87.7326455150384,WEST ELSDON,False,POINT (-87.7326455150384 41.7930080284197)
"C & A Wireless, Inc.",6261 W Grand Ave,41.921793915115,-87.7829298401527,BELMONT CRAGIN,False,POINT (-87.7829298401527 41.921793915115)
Big Time Food & Deli,737 S Pulaski Rd,41.8715317849435,-87.7252217460104,WEST GARFIELD PARK,False,POINT (-87.7252217460104 41.8715317849435)
Penningtons Foods And Snacks Galore,410 E 79Th St,41.751234332866,-87.6144710222988,GREATER GRAND CROSSING,False,POINT (-87.6144710222988 41.751234332866)
7-Eleven #32889B,48 N Wells St,41.8831317757678,-87.6340072395928,LOOP,False,POINT (-87.6340072395928 41.8831317757678)
Express Food Mart & Cellular 1,11058 S Wentworth Ave,41.6925731483279,-87.6280528939856,ROSELAND,False,POINT (-87.6280528939856 41.6925731483279)
"111 Th Food & Cellular, Inc",423-425 E 111Th St,41.6926385628104,-87.6123874955325,ROSELAND,False,POINT (-87.6123874955325 41.6926385628104)
Pepper Palace,845 N Michigan Ave,41.8980799205033,-87.6239457056618,NEAR NORTH SIDE,False,POINT (-87.6239457056618 41.8980799205033)
7-Eleven #36718B,3600 W Belmont Ave,41.9393251924953,-87.7174616250532,AVONDALE,False,POINT (-87.7174616250532 41.9393251924953)
7-Eleven #33606H,567 W Lake St,41.8855942896074,-87.6425260044194,NEAR WEST SIDE,False,POINT (-87.6425260044194 41.8855942896074)
South Shore Food Mart Inc.,7900 S South Shore Dr,41.751855602467,-87.5482503373389,SOUTH CHICAGO,False,POINT (-87.5482503373389 41.751855602467)
"Mg Old Fashion Meat Market, Inc.",7143 S State St,41.7642051740183,-87.6247337784151,GREATER GRAND CROSSING,False,POINT (-87.6247337784151 41.7642051740183)
Carniceria El Porvenir,150 E Kensington Ave,41.6840631979591,-87.6187429679261,WEST PULLMAN,False,POINT (-87.6187429679261 41.6840631979591)
King Fish And Chicken Food Mart,8101 S Ashland Ave,41.746625624889,-87.6631962229071,AUBURN GRESHAM,False,POINT (-87.6631962229071 41.746625624889)
Carniceria Aguacalientes,3132 W 26Th St,41.8446400035817,-87.7038745499713,SOUTH LAWNDALE,False,POINT (-87.7038745499713 41.8446400035817)
Paradise Mart,4809 N Central Park Ave,41.9686674216531,-87.7181163211028,ALBANY PARK,False,POINT (-87.7181163211028 41.9686674216531)
7-Eleven Domy Corp,5562 N Lincoln Ave,41.9826089687743,-87.694475412623,LINCOLN SQUARE,False,POINT (-87.694475412623 41.9826089687743)
7-Eleven #33483J,180 N Franklin St,41.885330374442304,-87.6355478622186,LOOP,False,POINT (-87.6355478622186 41.885330374442304)
Hanas Finer Food And Liquor,1311 E 87Th St,41.73671244036,-87.5924552500395,CALUMET HEIGHTS,False,POINT (-87.5924552500395 41.73671244036)
Masala'S,2229 W Taylor St,41.8689207970879,-87.6823829644249,NEAR WEST SIDE,False,POINT (-87.6823829644249 41.8689207970879)
Mandela African Grocery,722 E 79Th St,41.7513692700707,-87.6066770714611,GREATER GRAND CROSSING,False,POINT (-87.6066770714611 41.7513692700707)
7-Eleven #33705K,216 W Jackson Blvd,41.87822324151809,-87.6342473795109,LOOP,False,POINT (-87.6342473795109 41.87822324151809)
Pete'S,656 E 75Th St,41.7586451534284,-87.6079895073858,GREATER GRAND CROSSING,True,POINT (-87.6079895073858 41.7586451534284)
Tasty Chicken & Fish Food Mart,1120-1122 W 95Th St,41.7214660882639,-87.6515878591621,WASHINGTON HEIGHTS,False,POINT (-87.6515878591621 41.7214660882639)
Troy Food Mart,3142 W Cermak Rd,41.8518859623224,-87.7044649036697,SOUTH LAWNDALE,False,POINT (-87.7044649036697 41.8518859623224)
Supermercado El Taxquenito,6309 W Grand Ave,41.9218942299317,-87.7833975200501,BELMONT CRAGIN,False,POINT (-87.7833975200501 41.9218942299317)
Someria Food Mart Inc.,2812-1/2 W Devon Ave,41.9976605449365,-87.700212519329,WEST RIDGE,False,POINT (-87.700212519329 41.9976605449365)
7 Eleven #33854B,645 N State St,41.8938190484226,-87.6279782977746,NEAR NORTH SIDE,False,POINT (-87.6279782977746 41.8938190484226)
7-Eleven #33363H,416-418 N State St,41.889875317185506,-87.6281490413335,NEAR NORTH SIDE,False,POINT (-87.6281490413335 41.889875317185506)
Cremeria La Ordena #3 Llc,3234 W 26Th St,41.8446099224887,-87.7063193435995,SOUTH LAWNDALE,False,POINT (-87.7063193435995 41.8446099224887)
7-Eleven,29 E Madison St,41.8819653302525,-87.6267932215942,LOOP,False,POINT (-87.6267932215942 41.8819653302525)
Villa'S Nuts & Candy,5935 S Pulaski Rd,41.784922133915,-87.7227863914915,WEST LAWN,False,POINT (-87.7227863914915 41.784922133915)
Circle K #6736,346-350 W Chicago Ave,41.896655371083,-87.6375075014329,NEAR NORTH SIDE,False,POINT (-87.6375075014329 41.896655371083)
7-Eleven #36881J,177 N Wells St,41.8852571940536,-87.6337697960107,LOOP,False,POINT (-87.6337697960107 41.8852571940536)
Feyrous Pastries,4508-4510 N Kedzie Ave,41.9633191594931,-87.7084599275707,ALBANY PARK,False,POINT (-87.7084599275707 41.9633191594931)
7-Eleven,318 W Adams St,41.87947279718,-87.6358074810281,LOOP,False,POINT (-87.6358074810281 41.87947279718)
Mayfair Shell,4721 N Elston Ave,41.966695739261,-87.7378615253899,IRVING PARK,False,POINT (-87.7378615253899 41.966695739261)
Fresh Mart Express Inc.,9455 S Ashland Ave,41.7214216530356,-87.6625438076181,WASHINGTON HEIGHTS,False,POINT (-87.6625438076181 41.7214216530356)
Fannie May Candies,144 S Dearborn St,41.8795932635929,-87.6295010122081,LOOP,False,POINT (-87.6295010122081 41.8795932635929)
"Rich'S Deli & Liquor, Inc",857 N Western Ave,41.8974609844909,-87.6867385576512,WEST TOWN,False,POINT (-87.6867385576512 41.8974609844909)
7-Eleven #37622B,4 W Jackson Blvd,41.8782861562156,-87.6278044662305,LOOP,False,POINT (-87.6278044662305 41.8782861562156)
Mobile,11501-11515 S Halsted St,41.685029586669295,-87.6420045321889,WEST PULLMAN,False,POINT (-87.6420045321889 41.685029586669295)
Franklin Newsstand Inc.,225 W Wacker Dr,41.8867092220261,-87.6347108994595,LOOP,False,POINT (-87.6347108994595 41.8867092220261)
Mana,434 E 71St St,41.7658442147471,-87.6139149652518,GREATER GRAND CROSSING,False,POINT (-87.6139149652518 41.7658442147471)
Fuel Zone,130 E 71St St,41.7657174799939,-87.620349643544,GREATER GRAND CROSSING,False,POINT (-87.620349643544 41.7657174799939)
R & W Food Mart,3900 W Madison St,41.8808651559037,-87.7233759677506,WEST GARFIELD PARK,False,POINT (-87.7233759677506 41.8808651559037)
Spot Stop Deli & Grocery,1122 W Wilson Ave,41.965497036127296,-87.6584028095484,UPTOWN,False,POINT (-87.6584028095484 41.965497036127296)
The Unit,2523 E 75Th St,41.7589223174373,-87.5628760391371,SOUTH SHORE,False,POINT (-87.5628760391371 41.7589223174373)
7-Eleven #30105F,6000 W Higgins Ave,41.9732920446058,-87.7782422869839,JEFFERSON PARK,False,POINT (-87.7782422869839 41.9732920446058)
7-Eleven #38046A,191 W Adams St,41.879279386987506,-87.6334593932675,LOOP,False,POINT (-87.6334593932675 41.879279386987506)
Adrians Food Market,3700 W Diversey Ave,41.931989422908,-87.7196992651201,AVONDALE,False,POINT (-87.7196992651201 41.931989422908)
Big Sams Food Mart,133 E 75Th St,41.7582084447493,-87.6200884401159,GREATER GRAND CROSSING,False,POINT (-87.6200884401159 41.7582084447493)
Go! Grocer,820 S Michigan Ave,41.8715767088999,-87.6243095156687,LOOP,False,POINT (-87.6243095156687 41.8715767088999)
Our Food Store,3901 N Kedzie Ave,41.9522008883931,-87.7078220211701,IRVING PARK,False,POINT (-87.7078220211701 41.9522008883931)
Xmarket,804 W Montrose Ave,41.9619505511262,-87.6501320506605,UPTOWN,False,POINT (-87.6501320506605 41.9619505511262)
Taj Neighborhood Grocery Inc.,1744 W Estes Ave,42.0115266178203,-87.6741773360543,ROGERS PARK,False,POINT (-87.6741773360543 42.0115266178203)
71 Food Wholesale,2001 W 71St St,41.7646961210413,-87.6735927847007,WEST ENGLEWOOD,False,POINT (-87.6735927847007 41.7646961210413)
Circle K,211 W Adams St,41.87927283877671,-87.6341031983783,LOOP,False,POINT (-87.6341031983783 41.87927283877671)
"Lilys Kwick Stop 1, Llc.",3179 W Madison St,41.8808643621008,-87.7059974487402,EAST GARFIELD PARK,False,POINT (-87.7059974487402 41.8808643621008)
Gateway Newstand,150 N Riverside Plz,41.8850894557689,-87.6384055941719,NEAR WEST SIDE,False,POINT (-87.6384055941719 41.8850894557689)
North Avenue Food And Grocery Inc,4737 W North Ave,41.9095290577458,-87.7450805104931,AUSTIN,False,POINT (-87.7450805104931 41.9095290577458)
7-Eleven #29150F,3401 W Irving Park Rd,41.953746186808495,-87.7129631256416,IRVING PARK,False,POINT (-87.7129631256416 41.953746186808495)
7-Eleven # 32934E,2010 N Damen Ave,41.9181053424085,-87.6777805387856,LOGAN SQUARE,False,POINT (-87.6777805387856 41.9181053424085)
7-Eleven,4500 W 63Rd St,41.7786249931406,-87.7350293641059,WEST LAWN,False,POINT (-87.7350293641059 41.7786249931406)
"South Shore Mini Mart, Inc",7603-7643 S South Chicago Ave,41.7568558348046,-87.5928141734443,SOUTH SHORE,False,POINT (-87.5928141734443 41.7568558348046)
El Barakah Super Market,7300 S South Shore Dr,41.7639095582031,-87.5606414961611,SOUTH SHORE,False,POINT (-87.5606414961611 41.7639095582031)
Roseranch Farms,525 E 130Th St,41.6590247217974,-87.6090913977334,RIVERDALE,False,POINT (-87.6090913977334 41.6590247217974)
Falcon Fuel & Mini Mart,7600-7606 S Halsted St,41.7559957904814,-87.6443282388639,AUBURN GRESHAM,False,POINT (-87.6443282388639 41.7559957904814)
79Th Market,857 E 79Th St,41.7512032601125,-87.6028989789261,CHATHAM,False,POINT (-87.6028989789261 41.7512032601125)
Kasia'S,2101 W Chicago Ave,41.895756300747905,-87.679619700253,WEST TOWN,False,POINT (-87.679619700253 41.895756300747905)
Park To Shop Supermaarket,2121 S Archer Ave,41.853797051587,-87.6326169135875,ARMOUR SQUARE,False,POINT (-87.6326169135875 41.853797051587)
L & L Convenience Store,633 E 71St St,41.7657039538942,-87.6091918179229,GREATER GRAND CROSSING,False,POINT (-87.6091918179229 41.7657039538942)
Langley Citgo,11101 S Langley Ave,41.6927251901845,-87.6058462224609,PULLMAN,False,POINT (-87.6058462224609 41.6927251901845)
Charles Austin Limited,1801-1803 S Canal St,41.8575700475551,-87.6387853651394,LOWER WEST SIDE,False,POINT (-87.6387853651394 41.8575700475551)
Mini  Azteca,6924 N Clark St,42.0073311926301,-87.6737246511649,ROGERS PARK,False,POINT (-87.6737246511649 42.0073311926301)
Citgo Gas,6661 S State St,41.7731393710581,-87.6249913991379,GREATER GRAND CROSSING,False,POINT (-87.6249913991379 41.7731393710581)
"Uptown Shop & Save Inc.,",4605 N Sheridan Rd,41.9655835157699,-87.6546434328009,UPTOWN,False,POINT (-87.6546434328009 41.9655835157699)
Chatham Fresh Mart,402-408 E 83Rd St,41.7439240045961,-87.6146079625199,CHATHAM,False,POINT (-87.6146079625199 41.7439240045961)
7-Eleven,343 N La Salle St,41.8886333288977,-87.6323625274824,NEAR NORTH SIDE,False,POINT (-87.6323625274824 41.8886333288977)
Circle K,2760 W Belmont Ave,41.9395038412093,-87.6975532648823,AVONDALE,False,POINT (-87.6975532648823 41.9395038412093)
"Eli Cli Food Mart, Inc.",741 W 79Th St,41.7505453806251,-87.6432188374481,AUBURN GRESHAM,False,POINT (-87.6432188374481 41.7505453806251)
Michigan Food Center Inc.,5539 S Michigan Ave,41.7932959967266,-87.6222848833979,WASHINGTON PARK,False,POINT (-87.6222848833979 41.7932959967266)
7-Eleven,1153 W Belmont Ave,41.9397334746826,-87.6586519342414,LAKE VIEW,False,POINT (-87.6586519342414 41.9397334746826)
The Newport Cafe & Mini Mart Llc,4800 S Chicago Beach Dr,41.807254392728495,-87.5866743553796,KENWOOD,False,POINT (-87.5866743553796 41.807254392728495)
Quality Food & Beverage,2553-2557 W 71St St,41.7645150033853,-87.6878180546179,CHICAGO LAWN,False,POINT (-87.6878180546179 41.7645150033853)
Go Grocer,1251-1255 S Michigan Ave,41.8660790143502,-87.6239740702885,NEAR SOUTH SIDE,False,POINT (-87.6239740702885 41.8660790143502)
Circle K,601 N Dearborn St,41.8924913615036,-87.6295307322501,NEAR NORTH SIDE,False,POINT (-87.6295307322501 41.8924913615036)
"Sushi Avenue, Inc.",2500 N Elston Ave,41.9269309588488,-87.6804079040704,LOGAN SQUARE,False,POINT (-87.6804079040704 41.9269309588488)
